"listingValue","product_name","product_url","product_features_name","product_features_Values_name","remove"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Connections and expansion","Two USB 2.0 ports (up to 480 Mbps)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Connections and expansion","SD card slot","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Connections and expansion","Audio line in","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Connections and expansion","Audio line out","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Connections and expansion","Kensington lock slot","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Communications","Built-in AirPort Extreme Wi-Fi wireless networking2 (based on IEEE 802.11n draft specification); IEEE 802.11a/b/g compatible","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Communications","Built-in Bluetooth 2.1 + EDR (Enhanced Data Rate)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Communications","Built-in 10/100/1000BASE-T Gigabit Ethernet (RJ-45 connector)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Audio","Built-in stereo speakers","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Audio","Built-in omnidirectional microphone (located under left speaker grille)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Audio","Combined optical digital audio input/audio line in (minijack)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Audio","Combined optical digital audio output/audio line out (minijack)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Environmental Status Report","","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Acoustic Performance","","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Display","15.4-inch (diagonal) LED-backlit glossy widescreen display with support for millions of colors","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Display","Supported resolutions: 1440 by 900 (native), 1280 by 800, 1152 by 720, 1024 by 640, and 800 by 500 pixels at 16:10 aspect ratio; 1024 by 768, 800 by 600, and 640 by 480 pixels at 4:3 aspect ratio; 1024 by 768, 800 by 600, and 640 by 480 pixels at 4:3 aspect ratio stretched; 720 by 480 pixels at 3:2 aspect ratio; 720 by 480 pixels at 3:2 aspect ratio stretched","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Graphics and video support","All models: NVIDIA GeForce 9400M graphics processor with 256MB of DDR3 SDRAM shared with main memory3","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Graphics and video support","Selected models: NVIDIA GeForce 9600M GT graphics processor with 256MB of GDDR3 memory on 2.66GHz configuration; or 512MB of GDDR3 memory on 2.8GHz and 3.06GHz configurations","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Graphics and video support","Dual display and video mirroring: Simultaneously supports full native resolution on the built-in display and up to 2560 by 1600 pixels on an external display, both at millions of colors","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Graphics and video support","Built-in iSight camera","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Graphics and video support","Mini DisplayPort","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Pure digital video output","","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Input","Built-in full-size backlit keyboard with 78 (U.S.) or 79 (ISO) keys, including 12 function keys and 4 arrow keys (inverted “T” arrangement)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Input","Multi-Touch trackpad for precise cursor control; supports two-finger scrolling, pinch, rotate, swipe, three-finger swipe, four-finger swipe, tap, double-tap, and drag capabilities","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Processor and memory","2.53GHz or 2.66GHz Intel Core 2 Duo processor with 3MB on-chip shared L2 cache running 1:1 with processor speed; or 2.8GHz or 3.06GHz Intel Core 2 Duo processor with 6MB shared L2 cache","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Processor and memory","1066MHz frontside bus","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Processor and memory","4GB (two 2GB SO-DIMMs) of 1066MHz DDR3 memory; two SO-DIMM slots support up to 8GB","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Storage","250GB, 320GB, or 500GB 5400-rpm Serial ATA hard drive; optional 320GB or 500GB 7200-rpm hard drive, or 128GB or 256GB solid-state drive4","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Storage","8x slot-loading SuperDrive (DVD±R DL/DVD±RW/CD-RW)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Storage","Maximum write: 8x DVD-R, DVD+R; 4x DVD-R DL (double layer), DVD+R DL (double layer), DVD-RW, DVD+RW; 24x CD-R; 10x CD-RW","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Storage","Maximum read: 8x DVD-R, DVD+R, DVD-ROM; 6x DVD-ROM (double layer DVD-9), DVD-R DL (double layer), DVD+R DL (double layer), DVD-RW, DVD+RW; 24x CD","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Battery and power5","Built-in 73-watt-hour lithium-polymer battery","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Battery and power5","60W or 85W MagSafe Power Adapter with cable management system","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Battery and power5","MagSafe power port","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Electrical and operating requirements","Line voltage: 100V to 240V AC","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Electrical and operating requirements","Frequency: 50Hz to 60Hz","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Electrical and operating requirements","Operating temperature: 50° to 95° F
(10° to 35° C)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Electrical and operating requirements","Storage temperature: -13° to 113° F
(-24° to 45° C)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Electrical and operating requirements","Relative humidity: 0% to 90% noncondensing","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Electrical and operating requirements","Maximum operating altitude: 10,000 feet","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Electrical and operating requirements","Maximum storage altitude: 15,000 feet","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Electrical and operating requirements","Maximum shipping altitude: 35,000 feet","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","What’s in the box","MacBook Pro","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","What’s in the box","Display cleaning cloth","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","What’s in the box","60W or 85W MagSafe Power Adapter, AC wall plug, and power cord","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Software","Mac OS X v10.5 Leopard (includes iTunes, Time Machine, Quick Look, Spaces, Spotlight, Dashboard, Mail, iChat, Safari, Address Book, QuickTime, iCal, DVD Player, Photo Booth, Front Row, Xcode Developer Tools)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Software","iLife ’09 (includes iPhoto, iMovie, iDVD, iWeb, GarageBand)","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","15-inch Configurations","","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Options","","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Time Capsule","","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","320GB or 500GB (5400-rpm) hard drive","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","320GB or 500GB (7200-rpm) hard drive","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","128GB or 256GB solid-state drive","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","Up to 8GB of 1066MHz DDR3 SDRAM","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","Apple Remote","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","Apple Mini DisplayPort to DVI Adapter","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","Apple Mini DisplayPort to Dual-Link DVI Adapter","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","Apple Mini DisplayPort to VGA Adapter","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","MagSafe Airline Adapter","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","AppleCare Protection Plan","1"
"","MacBook Pro (15-inch, Mid 2009) and (15-inch, 2.53 GHz, Mid 2009) - Technical Specifications","https://support.apple.com/kb/SP544?viewlocale=en_US&locale=en_US","Configure to order","Aperture","1"
